Customer,ID,Anker SKU,PDT,Forecast Type,Quarter,Week,Forecast - Units,Forecast Revenue,Delta Units,Delta Revenue,Gap Flag,IsCurrentQ,,,
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202542,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202543,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202543,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202544,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202544,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202545,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202545,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202546,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202546,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202547,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202547,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202548,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202548,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202549,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202549,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202550,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202550,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202551,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202551,10,$180.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Constrained,Q4 2025,202552,10,$180.00,10.00,$180.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2038J21-1,Charger,Unconstrained,Q4 2025,202552,0,$0.00,0.00,$0.00,,FALSE,1963A2038J21-1,18,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q3 2025,202537,20,$600.00,0.00,$0.00,,TRUE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q3 2025,202537,20,$600.00,0.00,$0.00,,TRUE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q3 2025,202538,20,$600.00,0.00,$0.00,,TRUE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q3 2025,202538,20,$600.00,0.00,$0.00,,TRUE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q3 2025,202539,20,$600.00,0.00,$0.00,,TRUE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q3 2025,202539,20,$600.00,0.00,$0.00,,TRUE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202540,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202540,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202541,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202541,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202542,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202542,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202543,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202543,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202544,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202544,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202545,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202545,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202546,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202546,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202547,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202547,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202548,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202548,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202549,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202549,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202550,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202550,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202551,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202551,20,$600.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Constrained,Q4 2025,202552,20,$600.00,20.00,$600.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,A2667J11-1,Essential,Unconstrained,Q4 2025,202552,0,$0.00,0.00,$0.00,,FALSE,1963A2667J11-1,30,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q3 2025,202537,5,$96.55,0.00,$0.00,,TRUE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q3 2025,202537,5,$96.55,0.00,$0.00,,TRUE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q3 2025,202538,5,$96.55,0.00,$0.00,,TRUE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q3 2025,202538,5,$96.55,0.00,$0.00,,TRUE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q3 2025,202539,5,$96.55,0.00,$0.00,,TRUE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q3 2025,202539,5,$96.55,0.00,$0.00,,TRUE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202540,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202540,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202541,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202541,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202542,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202542,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202543,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202543,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202544,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202544,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202545,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202545,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202546,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202546,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202547,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202547,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202548,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202548,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202549,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202549,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202550,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202550,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202551,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202551,5,$96.55,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Constrained,Q4 2025,202552,5,$96.55,5.00,$96.55,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,B2326J21-1,Essential,Unconstrained,Q4 2025,202552,0,$0.00,0.00,$0.00,,FALSE,1963B2326J21-1,19.31,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q3 2025,202537,3,$28.50,0.00,$0.00,,TRUE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q3 2025,202537,3,$28.50,0.00,$0.00,,TRUE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q3 2025,202538,3,$28.50,0.00,$0.00,,TRUE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q3 2025,202538,3,$28.50,0.00,$0.00,,TRUE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q3 2025,202539,3,$28.50,0.00,$0.00,,TRUE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q3 2025,202539,3,$28.50,0.00,$0.00,,TRUE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202540,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202540,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202541,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202541,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202542,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202542,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202543,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202543,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202544,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202544,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202545,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202545,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202546,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202546,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202547,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202547,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202548,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202548,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202549,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202549,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202550,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202550,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202551,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202551,3,$28.50,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Constrained,Q4 2025,202552,3,$28.50,3.00,$28.50,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2727H41-1,Wireless,Unconstrained,Q4 2025,202552,0,$0.00,0.00,$0.00,,FALSE,1963A2727H41-1,9.5,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q3 2025,202537,3,$57.00,0.00,$0.00,,TRUE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q3 2025,202537,3,$57.00,0.00,$0.00,,TRUE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q3 2025,202538,3,$57.00,0.00,$0.00,,TRUE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q3 2025,202538,3,$57.00,0.00,$0.00,,TRUE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q3 2025,202539,"2,503","$47,557.00",0.00,$0.00,,TRUE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q3 2025,202539,"2,503","$47,557.00",0.00,$0.00,,TRUE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202540,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202540,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202541,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202541,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202542,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202542,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202543,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202543,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202544,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202544,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202545,128,"$2,432.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202545,128,"$2,432.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202546,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202546,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202547,128,"$2,432.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202547,128,"$2,432.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202548,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202548,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202549,228,"$4,332.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202549,228,"$4,332.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202550,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202550,3,$57.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202551,203,"$3,857.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202551,203,"$3,857.00",0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Constrained,Q4 2025,202552,3,$57.00,3.00,$57.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2732HF1-1,Wireless,Unconstrained,Q4 2025,202552,0,$0.00,0.00,$0.00,,FALSE,1963A2732HF1-1,19,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q3 2025,202537,5,$82.75,0.00,$0.00,,TRUE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q3 2025,202537,5,$82.75,0.00,$0.00,,TRUE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q3 2025,202538,5,$82.75,0.00,$0.00,,TRUE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q3 2025,202538,5,$82.75,0.00,$0.00,,TRUE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q3 2025,202539,5,$82.75,0.00,$0.00,,TRUE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q3 2025,202539,5,$82.75,0.00,$0.00,,TRUE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q4 2025,202540,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q4 2025,202540,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q4 2025,202541,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q4 2025,202541,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q4 2025,202542,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q4 2025,202542,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q4 2025,202543,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q4 2025,202543,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q4 2025,202544,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q4 2025,202544,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Constrained,Q4 2025,202545,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
SYNNEX,1963,A2736H11-1,Wireless,Unconstrained,Q4 2025,202545,5,$82.75,0.00,$0.00,,FALSE,1963A2736H11-1,16.55,Fresh Week 35
